n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,pgr,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg
4.66437562984882,3.26200312143799,4.83456306742079,-0.000927202000001925,-0.00913417195886297,0.00578529074511565,-0.00913417195886297,0.00578529074511565,44.5596949635753,0.557722828640004,0.557336744100204,0,0.557722828640004,-0.000495626998195919,0.123650320993415,0,3.15930922016909,3.26200312143799,3.39275214019174,132.002077030463,21.2935710316963,-0.281854766860395,-0.016841926656446,3.41556101291149,2.97328010664291,3.79943174397016,2.97328010664291,3.79943174397016,1
4.63555724805659,3.17529764011189,4.95902609824712,-0.0102610339631207,-0.0143775724288217,-0.00515769405958154,-0.0143775724288217,-0.00515769405958154,47.3990296701974,0.569305152657445,0.579557600656675,0,0.569305152657445,-0.0101670798321436,0.108940433512076,0,3.1269669257945,3.17529764011189,3.36401359043416,121.092839511961,19.0387328968131,-0.161888490642319,-0.0184260202216755,3.28082559965992,3.0203990845725,3.51503462173928,3.0203990845725,3.51503462173928,2
4.6142304482834,3.08176530314235,5.03599598244003,-0.0124119267168233,-0.0393358650590089,0.0009390728226211,-0.0393358650590089,0.0009390728226211,50.8896296711183,0.559986622292462,0.573408732029039,0,0.559986622292462,-0.012403983216776,0.0938921091975837,0,3.08514312911892,3.08176530314235,3.35088287686435,107.688218555776,17.7436249716746,-0.0419222140628846,-0.0199949679255117,3.13341743788652,2.88923025205316,3.25593537687512,2.88923025205316,3.25593537687512,3
4.59662348787822,3.0447219248767,5.07396125628366,-0.00424906306782747,-0.0242455226797652,0.0129444226888057,-0.0242455226797652,0.0129444226888057,52.4474463997411,0.571593997987398,0.576504814104857,0,0.571593997987398,-0.00424906306782747,0.0842831485641205,0,3.03924125980923,3.0447219248767,3.33207565849352,111.745152799518,17.4082472591715,-0.041922213800458,-0.0196115582583003,2.97345769448243,2.66391769744158,3.12947207610226,2.66391769744158,3.12947207610226,4
4.57865159962406,3.06005560244366,5.10331520944628,0.000782007785172779,-0.00355654078717524,0.0082135701868601,-0.00355654078717524,0.0082135701868601,52.0137906628668,0.596151469435205,0.595714031768763,0,0.596151469435205,0.000782007785172789,0.0852893281063034,0,3.00529178787378,3.06005560244366,3.31474623925514,127.428950269647,17.0728695487679,-0.0419222147545465,-0.00457652150829826,2.81656522841602,2.68098093582581,2.92967041227767,2.68098093582581,2.92967041227767,5
4.57220102002965,2.97205235019311,5.11829079208065,-0.0109417027797361,-0.0208577656511371,-0.00303890589591118,-0.0208577656511371,-0.00303890589591118,55.0734531629507,0.556085248409666,0.56693090004243,0,0.556085248409666,-0.0109417027797361,0.0738181874752912,0,2.97965050692998,2.97205235019311,3.30221934007637,110.053928989833,16.7374918307315,0.148291789668301,-0.00932005576918523,2.77995305634964,2.65668418357838,2.87968243167942,2.65668418357838,2.87968243167942,6
4.57177549145887,2.92420442235569,5.10564581792121,-0.00516077612568129,-0.0134827971063368,0.00216999363346681,-0.0134827971063368,0.00216999363346681,57.3890655508844,0.529855029901957,0.534952059023841,0,0.529855029901957,-0.00516077612568131,0.0659392044740547,0,2.94005842672927,2.92420442235569,3.26343589100719,108.558429305473,17.9238261480779,0.262420193165338,-0.0162385337001333,2.70539261019616,2.55775018409042,2.79643946260575,2.55775018409042,2.79643946260575,7
4.58285871362581,2.82159555575509,5.07730996562286,-0.0143391639237568,-0.0381427399984128,-0.0024868145950377,-0.0381427399984128,-0.0024868145950377,61.9712229932903,0.461382244190318,0.4758953929998,0,0.461382244190318,-0.0143391639237568,0.0546964481741925,0,2.90276423650015,2.82159555575509,3.20780884067357,90.8279706931696,20.0231876934006,0.262420192763617,0.00181050893809501,2.57548434059509,2.35773032198425,2.82291998429933,2.35773032198425,2.82291998429933,8
4.59545216069027,2.81621235371092,5.03600359921716,-9.63764728982379E-06,-0.010048733894755,0.0147589040188342,-0.010048733894755,0.0147589040188342,63.0684733044227,0.442306713494921,0.442481510007866,0,0.442306713494921,-9.63764728981742E-06,0.0516681091815496,0,2.87286932770492,2.81621235371092,3.15030422605861,95.5932364506693,22.1225492355095,0.262420191391475,0.00194486547627324,2.58996841209985,2.39319143080699,2.70650208299063,2.39319143080699,2.70650208299063,9
4.61103608884163,2.78741032374223,4.98944909244589,-0.00658478827272707,-0.0304668014309225,0.0139700926532863,-0.0304668014309225,0.0139700926532863,64.4706357412271,0.405935201294519,0.412654840424922,0,0.405935201294519,-0.00658478827272707,0.0493603576881743,0,2.84630592623504,2.78741032374223,3.09057516162054,94.5349301289605,24.2219107666413,0.529512262091044,0.0103635724891348,2.60552733591004,2.43973795871623,2.81215260221074,2.43973795871623,2.81215260221074,10
4.63150300191804,2.69437420927294,4.92925174211444,-0.0129951116398995,-0.029798389618222,0.00977822792434963,-0.029798389618222,0.00977822792434963,68.7559765540592,0.341946105276147,0.354941383804436,0,0.341946105276147,-0.0129951116398995,0.0406674074203226,0,2.80056933678115,2.69437420927294,3.01732630468098,80.9278458826435,28.4580088633697,0.618542950870263,0.00530915354524325,2.68843591582311,2.48174706790777,2.90527810803329,2.48174706790777,2.90527810803329,11
4.65327036256671,2.57764279523241,4.84126466195422,-0.0158321480670162,-0.021583657609386,-0.011026644639522,-0.021583657609386,-0.011026644639522,74.8825859234883,0.273001531610327,0.288519205906342,0,0.273001531610327,-0.0158321480670162,0.0315591187352863,0,2.75752557032953,2.57764279523241,2.9225874918786,66.627854970003,33.4063524703318,0.618542947329998,-0.0105560871612938,2.73090914418506,2.52444730266219,3.01778595025102,2.52444730266219,3.01778595025102,12
4.68031501997954,2.5140609223667,4.72477550625623,-0.00805632131632602,-0.0178812229617108,0.0214041074030699,-0.0178812229617108,0.0214041074030699,78.843887698958,0.237359397930292,0.245073582705648,0,0.237359397930292,-0.00805632131632603,0.0274263015792559,0,2.72280732103493,2.5140609223667,2.81711395218597,61.3700482259703,38.3546960489718,0.618542952008132,-0.0181972180887235,2.64646044689471,2.38554802766858,2.8891388483025,2.38554802766858,2.8891388483025,13
4.70342238867447,2.46662225501526,4.60958928004643,-0.005181188473431,-0.0169482784818789,0.00853277225181015,-0.0169482784818789,0.00853277225181015,81.6661911579952,0.204799808513759,0.210036933047988,0,0.204799808513759,-0.005181188473431,0.0250065247715983,0,2.69414937748551,2.46662225501526,2.71068838485522,57.6961691264837,43.3030396650368,1.62722563244319,0.001359894775288,2.50088270218492,2.20058855094943,2.81122021408796,2.20058855094943,2.81122021408796,14
4.72778343685134,2.33959662665322,4.49011645840187,-0.0180685086690467,-0.0333311374156275,-0.00272673296543736,-0.0333311374156275,-0.00272673296543736,87.9768383736697,0.148553477304211,0.166737076549981,0,0.148553477304211,-0.0180685086690467,0.0200142003636984,0,2.60233503599379,2.33959662665322,2.61251543477181,49.5982159346215,56.3208447245823,1.62722563816773,0.012492044114915,2.51176186038723,2.25692497866241,2.77666678851665,2.25692497866241,2.77666678851665,15
4.75611385040687,2.21530900392216,4.3213305545457,-0.0122088730184774,-0.0245539675959,0.00173367724423279,-0.0245539675959,0.00173367724423279,95.095633600184,0.116815301285906,0.128388211493269,0.00504057379064778,0.11249551828564,-0.0122088730184774,0.0155074587345033,0.00504057379064778,2.53286641936442,2.21530900392216,2.50656640328491,45.6495964466499,69.3386498299241,1.62722562981686,-0.02287201603442,2.61169821330655,2.51862862329949,2.76459155749035,2.51862862329949,2.76459155749035,16
4.79178347941412,2.11664429047829,4.11869436999766,-0.00578594843338018,-0.0194173510420882,0.00443903118013717,-0.0194173510420882,0.00443903118013717,101.195561116297,0.0934438811328649,0.0997145822898156,0.00468044737891193,0.0888006126503084,-0.00578594843338018,0.0128702068181459,0.00468044737891193,2.49728248788502,2.11664429047829,2.3907441925208,41.3356180080861,82.3564548684591,1.72988342001001,-0.00857269521585502,2.39198746448471,2.10619173292587,2.71640684258135,2.10619173292587,2.71640684258135,17
4.826910832687,1.99591523530027,3.90435933342846,-0.00905676354708222,-0.0208499874807496,0.0218994388596424,-0.0208499874807496,0.0218994388596424,107.47387857685,0.0666984234539949,0.0758311113326618,0.00680578114088661,0.0597946920521894,-0.00905676354708222,0.0103032291407175,0.00680578114088661,2.47427953309859,1.99591523530027,2.28111867643315,35.0885052484029,96.1955222285391,2.448487949849,-0.0420637350720403,2.2890833694117,2.06657811751486,2.49843178316414,2.06657811751486,2.49843178316414,18
4.8676523717879,1.85907487442241,3.67073428779039,-0.00982095024130222,-0.0267199499084888,0.009143735842788,-0.0267199499084888,0.009143735842788,114.504846227742,0.0469729437199784,0.0561237319500538,0.00534948435047323,0.0373964363925146,-0.00982095024130222,0.00788228276175532,0.00534948435047323,2.45404638456745,1.85907487442241,2.1841386843213,29.5540476788499,115.783425827331,2.44848795058166,0.011773725720703,1.86767173381257,1.23086987044535,2.33549690850821,1.23086987044535,2.33549690850821,19
4.91092347158996,1.74288260304117,3.44038742265171,-0.00139664720982667,-0.0268521381915076,0.00907403729511007,-0.0268521381915076,0.00907403729511007,122.324349797436,0.0376368631265543,0.0393558643669959,0.0125205843609776,0.025468747089605,-0.00139664720982667,0.00606018233515538,0.0125205843609776,2.46133904949765,1.74288260304117,2.09131946292477,28.5547799600051,135.371329431984,2.44848795916968,0.0256931798882594,1.84809150744779,1.61972747460445,2.03246563480419,1.61972747460445,2.03246563480419,20
4.94833044792702,1.64871395129783,3.19299270124385,-1.62719367870654E-06,-0.0168112564688208,0.00961819564834124,-0.0168112564688208,0.00961819564834124,127.723302224845,0.0281511121279847,0.0284500613999693,0.0101208060970563,0.0179380922130473,-1.62719367870663E-06,0.00495254701640187,0.0101208060970563,2.48092957201468,1.64871395129783,1.99118609810094,26.1934419345926,154.959233105342,2.37108417746425,-0.0268227539266605,1.95734352695832,1.47257375341521,2.51350211720234,1.47257375341521,2.51350211720234,21
4.98195334198122,1.575933734189,2.95314760719863,0.00133891758296498,-0.0264878199820518,0.0148785636965359,-0.0264878199820518,0.0148785636965359,131.817326563321,0.0271132421125101,0.0212797543663581,0.017235918098889,0.0106703325641191,0.0058939300134603,0.00436320908179329,0.0112692066761462,2.48315164360155,1.575933734189,1.88884557805464,26.8337148355318,173.927906525056,2.24207796389525,0.013013267948359,1.65371299125313,1.38914189088704,2.18050761772108,1.38914189088704,2.18050761772108,22
5.0416987838453,1.47156813954764,2.6524402803394,-0.00533631049894719,-0.0243277664232406,0.0263666194056693,-0.0243277664232406,0.0263666194056693,136.848015551936,0.0222691330464969,0.0146931715206427,0.0496497148452139,-0.0259316809335483,0.0073163009556438,0.00373909623825648,0.0361994484937477,2.46747881785191,1.47156813954764,1.78718248386955,25.3558939007436,191.864530236218,5.31366131958881,0.0334896103101523,1.6218688705109,0.987212813403971,2.27686193481989,0.987212813403971,2.27686193481989,23
5.06812000556117,1.35349398520266,2.49302251649562,-0.0216444683184518,-0.033592234456133,-0.0153330255306337,-0.033592234456133,-0.0153330255306337,144.19649628495,0.0191801517464927,0.0106340746527659,0.0317342529165671,-0.0116597811618837,0.0089017908466861,0.00292289780602692,0,2.47047959079827,1.35349398520266,1.71865046511554,27.2047470765029,220.488392204523,0,0,1.82313361326189,1.32561179708897,2.36556379649006,1.32561179708897,2.36556379649006,24
5.08081898376682,1.3531216617837,2.29652320975957,0.00750933186175811,-0.0212649329497433,0.018281587602132,-0.0212649329497433,0.018281587602132,144.567603471872,0.0211881431108404,0.0087457524117426,0.01617087307569,0.00514219565595851,0.012803134757752,0.00280166822647727,0.0092316774706354,2.56966525986608,1.3531216617837,1.64507046563893,28.7892336417641,220.488392204523,1.97655383579932,0.0150706887625611,1.82313361326189,1.32561179708897,2.36556379649006,1.32561179708897,2.36556379649006,25
5.09144472598806,1.34406424498562,2.10870012036157,0.000285366803594676,-0.0192710181878228,0.026367249081261,-0.0192710181878228,0.026367249081261,144.577155300779,0.0232639206048763,0.00701753258107581,0.0196492278255738,0.00422228122883557,0.0168060290250149,0.00281200406771132,-0.00147996755479706,2.61867853047277,1.34406424498562,1.59407501046971,31.802185578802,236.300822890918,-0.405266410263011,0.0159716788527756,1.86191153733086,1.55559805102744,2.24801894581467,1.55559805102744,2.24801894581467,26
5.09686715668964,1.35561884220786,1.96035588002014,0.00605409846452611,-0.0053895304706386,0.015863903229124,-0.0053895304706386,0.015863903229124,143.696118621885,0.0287857900288437,0.00600547480735143,0.0204241563551433,0.0090562427747482,0.023250471460842,0.00296223488226447,-0.00197031006290557,2.65238775261284,1.35561884220786,1.57823427484948,34.3492190674997,233.058691608814,-0.405266419732762,-0.0186109821657146,1.9677274224087,1.59233702271228,2.50710574648271,1.59233702271228,2.50710574648271,27
5.10074496461005,1.42576330452917,1.81346474072972,0.0142601434096125,0.00686409936405126,0.0290230724599682,0.00686409936405126,0.0290230724599682,140.521316745394,0.0373275980618786,0.00561423904880579,0.0207762707341688,0.0172203720570133,0.032130481380317,0.0034830083334664,-0.00247799701679696,2.70054829344999,1.42576330452917,1.599399110295,39.683083521918,229.816560250952,-0.405266432952567,0.025515439761501,1.79835846559829,1.19074639038234,2.41532919127657,1.19074639038234,2.41532919127657,28
5.10381320918017,1.52866396883588,1.68088527900088,0.0148132115988734,-0.00111764226955848,0.025361399290794,-0.00111764226955848,0.025361399290794,135.096916768787,0.037107154681797,0.00562442420627566,0.0156228882014494,0.0210524349075032,0.0316916188987371,0.00450400659837437,-0.00207537261888668,2.75980109626547,1.52866396883588,1.63134578142024,38.3096438359701,226.574428787331,-0.288649239290056,-0.0216491603542667,1.98327126647161,1.50870690090238,2.39503310268312,1.50870690090238,2.39503310268312,29
5.10489535955771,1.71708367724794,1.52579093656568,0.0308057127467075,0.00366454681445886,0.069095159634435,0.00366454681445886,0.069095159634435,125.318882707706,0.0514623077365815,0.00580358946498908,0.017510619915896,0.0347872553994174,0.0457345930157769,0.00624194862645846,0.000807457382120861,2.84755583588412,1.71708367724794,1.7041960625588,51.330746192535,224.265234873011,0.0612022945458464,0.0389948179879801,1.79745859087458,1.45487461461143,2.42684938744675,1.45487461461143,2.42684938744675,30
5.10612962072594,1.91593131578796,1.36815109719826,0.0245872505158971,-0.0011317185941793,0.0523268045004134,-0.0011317185941793,0.0523268045004134,112.440973909868,0.0457080374836723,0.00647471093029494,0.0176667357401695,0.0290303914515574,0.0395004684121906,0.00949206863934019,0.000670689335696248,2.90841180095596,1.91593131578796,1.80507666090908,50.8940891939561,224.754853229377,0.0612023339073194,0.0293818192529776,2.0936445679878,1.82672306578248,2.24675475913499,1.82672306578248,2.24675475913499,31
5.10603117861458,2.14602831420037,1.2188419311959,0.0348490370251376,0.0127213631937702,0.0536759770804839,0.0127213631937702,0.0536759770804839,100.267076487238,0.0568349162688136,0.00759999162271941,0.0178473314055195,0.0406640276338297,0.0497185272129972,0.0156102235473205,0.000544814294567317,2.94739802340613,2.14602831420037,1.95288819499761,72.1683035022519,225.244471900636,0.061202289549814,0.00425030786773345,2.31374744551954,1.89080181410758,2.62130348013139,1.89080181410758,2.62130348013139,32
5.10378388174033,2.35800905091801,1.119857570174,0.0227595202808527,-0.0104824191132341,0.0441549995756695,-0.0104824191132341,0.0441549995756695,88.3771020793641,0.048456334188681,0.00822030049166438,0.0207853723151018,0.0289747678932391,0.041222833456585,0.0236443560406086,-0.00548011839306998,2.97909452366637,2.35800905091801,2.11429882910109,70.4768995503007,225.734090217035,-1.54311971144502,0.014341390363421,2.33352894209324,2.07159291566459,2.74596938057163,2.07159291566459,2.74596938057163,33
5.10157055613323,2.51582896688268,1.07896253739498,0.0206338837699759,-0.00291983674003674,0.0324630691683539,-0.00291983674003674,0.0324630691683539,79.6356559207441,0.0483013838121961,0.00833803394494969,0.0225020364508409,0.0276008128831311,0.0413502127518539,0.0312011148870725,-0.00878287410552621,3.01556860812183,2.51582896688268,2.24953682937767,69.38052588853,213.389132525474,-2.07789372504337,-0.00856127035346348,2.43749095332374,2.05288620115356,3.0412387314962,2.05288620115356,3.0412387314962,34
5.09663355996009,2.73058000717725,1.09461813665915,0.0328421104363793,0.0213108756949805,0.0463675758038202,0.0213108756949805,0.0463675758038202,69.6302743014501,0.064421819853646,0.00957204542071368,0.0254375581085326,0.041185759804599,0.0562405019690556,0.0459828859657395,-0.0112760525153237,3.05876360844855,2.73058000717725,2.41023732854239,91.9665788102794,196.765982725127,-2.07789372404375,0.0331457039387762,2.35751956740119,1.85205348753863,2.67743381960735,1.85205348753863,2.67743381960735,35
5.08898229194276,2.93286863232433,1.18744663438412,0.0229900028342842,0.0155261192831237,0.0409859898831751,0.0155261192831237,0.0409859898831751,59.8991711451175,0.0620067910377269,0.0119661485698707,0.0303730418679836,0.0340781294113412,0.0517503820802686,0.0670935808998266,-0.0155971640878824,3.10252466308559,2.93286863232433,2.56172432269795,85.4198478803837,180.142832932777,-2.07789371696779,-0.00311280730951125,2.611667792422,2.35916418080996,2.93968009216812,2.35916418080996,2.93968009216812,36
5.07606505881987,3.054159593398,1.36467785121685,0.0164255310122732,-0.00595565562816227,0.0545412428609283,-0.00595565562816227,0.0545412428609283,54.4122024640937,0.0802209681190893,0.0156190904673112,0.0512725537784628,0.032443393873699,0.0673462525258486,0.084534001197418,-0.0228543173434956,3.09132199029842,3.054159593398,2.69927991522655,94.6036119443975,163.519683197035,-3.71742558737099,0.0611186551728814,2.57617187919995,2.03147715426234,3.02786553963088,2.03147715426234,3.02786553963088,37
5.05864026960632,3.15825326100247,1.61233515483734,0.010010045045282,-0.0144091278567408,0.0202020974459594,-0.0144091278567408,0.0202020974459594,50.1156957097462,0.0916495910313562,0.0226261766271236,0.0629802910328498,0.0329853051918649,0.0725972988795655,0.106632512191365,-0.0275089809623373,3.09380041923882,3.15825326100247,2.83143765824516,99.490695592917,133.780278498067,-3.95164442728708,-0.017069532796619,3.065121120583,2.54557181522217,4.4477713453285,2.54557181522217,4.4477713453285,38
5.03307490931386,3.28803104355116,1.96992465505641,0.0197044437432779,0.00534516885589605,0.0448906923608158,0.00534516885589605,0.0448906923608158,45.448746409226,0.129967478475379,0.0365103443453657,0.0782919086227838,0.0565382775857693,0.0984881475958419,0.132023535576531,-0.0360448434979923,3.11800146091863,3.28803104355116,2.96183385587145,115.942999715327,102.16712307977,-3.95164442198891,0.0127191279446328,2.92856485821005,2.63441419047198,3.63959921615949,2.63441419047198,3.63959921615949,39
4.99637480619618,3.4287650645015,2.48667645855238,0.0175605452473747,-0.00714802241330377,0.0521663863883058,-0.00714802241330377,0.0521663863883058,40.3130505982688,0.181615306205057,0.0655323772323565,0.104194974275482,0.079340629471135,0.121479635851793,0.162956591471512,-0.0480979041477182,3.17716795426871,3.4287650645015,3.09423001899893,127.669032331348,70.5539677038592,-3.52432395808689,0.030624541567063,3.03031788176711,2.75356942856776,3.4453427439886,2.75356942856776,3.4453427439886,40
4.94494963836264,3.66227934414227,2.99027610070904,0.0467309697379736,-0.0205953218061774,0.201071264989092,-0.0205953218061774,0.201071264989092,33.7805456936857,0.251061578454511,0.128302712123641,0.0437344031736595,0.208924134224361,0.121874494360074,0.239083291697945,-0.00571631987420583,3.42452258593791,3.66227934414227,3.19702699313523,116.85537686967,42.359376039164,-0.533080641715471,0.0411522362956341,3.27531421430362,2.92499688580994,3.63584549565838,2.92499688580994,3.63584549565838,41
4.88555829310321,3.61999272222956,3.51220247223551,-0.0192214750555935,-0.0502678000230244,-0.00156186839619809,-0.0502678000230244,-0.00156186839619809,32.9508331606611,0.281308329729028,0.2421686140882,0.0484449816533701,0.233981908323682,0.0355074711934361,0.239124500639984,-0.00648033207538214,3.35501478567157,3.61999272222956,3.25684558444895,118.787358458102,38.0947309054402,-0.533080639074659,-0.00768830225101652,3.60453210466869,2.96616950305817,4.13197621151622,2.96616950305817,4.13197621151622,42
4.83741562025494,3.50689396102283,3.91357293109275,-0.0107583047125762,-0.0369635190574726,0.0048023173324461,-0.0369635190574726,0.0048023173324461,36.9110133345807,0.348081498390468,0.314418257300611,0.0548696519321637,0.294478383417364,0.0391194793736572,0.188099229260431,-0.00749008262513226,3.30167815409781,3.50689396102283,3.31178196029614,122.817961561689,33.8300857928429,-0.533080639715825,-0.000281084508369241,3.54302568666056,2.99578415584296,4.07868944150073,2.99578415584296,4.07868944150073,43
4.78587176149532,3.44531920839591,4.25341227135318,-0.011958253885323,-0.0285735778578903,0.00211442857212686,-0.0285735778578903,0.00211442857212686,38.849603254333,0.42447909938071,0.401413315045041,0.0239807537197683,0.40007527625483,0.024760282915667,0.168364154687088,-0.00336922160797786,3.2628765885188,3.44531920839591,3.35096194305659,132.4697071798,29.5654406751163,-0.470274171908288,-0.00443397895703301,3.5407770105936,3.06119007490097,3.9647307706058,3.06119007490097,3.9647307706058,44
4.73932064279238,3.35421261368339,4.49753891218082,-0.0112176375580149,-0.0399800809489385,0.0167775015562247,-0.0399800809489385,0.0167775015562247,41.6909041400967,0.470807622640986,0.458804325778166,0.0274848800937973,0.444495610693888,0.0139112252392737,0.150177241017287,-0.00401169770330074,3.23650175445709,3.35421261368339,3.38403888897369,128.498789699429,25.80324729985,-0.281854765209266,0.00230301337022348,3.50530517893734,3.02516920758835,4.0118046308119,3.02516920758835,4.0118046308119,45
4.69955894417803,3.25901419690413,4.69833960489188,-0.0133801145392686,-0.0241655919928048,0.000821980106080702,-0.0241655919928048,0.000821980106080702,44.7195372861646,0.497698906242618,0.497418287472634,0,0.496996594933589,0.000425026072002205,0.124676689887083,0,3.19600917178189,3.25901419690413,3.38749646282371,113.803844711955,23.5484091781759,-0.281854768309946,-0.0135210341234542,3.52372928589913,3.1327987376474,3.86267018790296,3.1327987376474,3.86267018790296,46
