n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg
0.610858098401438,0.706947746516533,0.965273694601076,0.374785705577633,0.738380069049629,0.0212235152021016,0.738380069049629,0.0212235152021016,0.469302692718748,0.92230231401755,0.945298156777857,0.687703723770595,0.792754908513486,0.59012038829535,0.182067603806682,0.487727718321578,0.552462035706721,0.957334975502665,0.945374465120705,0.995634268494214,0.0207506380002766,0.505631616132357,0.904688255422526,0.92565264844346,0.731570376978242,0.92565264844346,0.731570376978242,1
0.693948962777356,0.683960240859897,0.983643074338406,0.320151538461959,0.699984871575761,0.00253827357321038,0.699984871575761,0.00253827357321038,0.495416134503983,0.956123747827752,0.983867486395582,0.755729000236602,0.868698919441043,0.672456717750098,0.164122475769409,0.458529043563929,0.508207414688114,0.971043050885914,0.98203866734499,0.893787109994869,0.0104809899493229,0.516766649535585,0.836731473387981,0.947613539124734,0.61382249893876,0.947613539124734,0.61382249893876,2
0.777489539984627,0.663491046717056,0.994822176177452,0.325156797042717,0.626143215343191,0.0286739738906512,0.626143215343191,0.0286739738906512,0.520277732444237,0.969895779507957,0.992382640051616,0.810594936887027,0.929951728823047,0.760239786249182,0.148609831665719,0.463871959263399,0.470767658068356,0.983583379650547,0.99918961092748,0.76864339093724,0.00458242793131656,0.527901682883721,0.76238291069018,0.886479267578097,0.50654860655521,0.886479267578097,0.50654860655521,3
0.838547068262981,0.655981376223565,1,0.378168781341366,0.729367480017789,0.0613506484951075,0.729367480017789,0.0613506484951075,0.531031476399522,0.984484498261003,0.995574988474035,0.83022334978338,0.951865059880749,0.827941236873204,0.141709677602149,0.49101078635347,0.448867210986995,0.993009819763691,1,0.806518377547728,0.00305495195942412,0.533469199527985,0.681703680527302,0.781467134497932,0.454189478589828,0.781467134497932,0.454189478589828,4
0.869753049438681,0.658406564683627,0.999941824018939,0.430459896607703,0.756829382077149,0.0916532513898339,0.756829382077149,0.0916532513898339,0.52997245740944,1,1,0.872149892735258,0.975161940822968,0.862521570961717,0.142294427659863,0.509888055958955,0.438149679548449,1,0.99267416625688,0.952940178714196,0.00152747599709375,0.542296843996471,0.602571499447115,0.78941985183795,0.371466342154557,0.78941985183795,0.371466342154557,5
0.892200730731867,0.64856367485609,0.991511631138001,0.467819809257213,0.797120649503212,0.0763068266086161,0.797120649503212,0.0763068266086161,0.539595019649743,0.960693303637287,0.945199109656735,0.982812778309035,1,0.883229807741116,0.136239138335942,0.492870558657195,0.447414776984781,0.998761516939817,0.968776879027754,0.790729341961076,0,0.556421075192266,0.584105341687379,0.778095787873466,0.350770005297308,0.778095787873466,0.350770005297308,6
0.899125776388375,0.658586275762272,0.97380295883755,0.607964665472072,0.859269796001706,0.187615962278005,0.859269796001706,0.187615962278005,0.531051510532428,0.920046912841814,0.881274220299896,1,0.930684786065765,0.892692625034877,0.141307351203782,0.532274941057099,0.496090502026851,0.994537629650358,0.924964538301165,0.776767560202225,0.00540315321150418,0.570545306413696,0.546499133598715,0.731985306643102,0.316305229798723,0.731985306643102,0.316305229798723,7
0.889707109215176,0.66441300713074,0.953243163073339,0.549483708271109,0.74319007520825,0.176797986459308,0.74319007520825,0.176797986459308,0.521101452078812,0.833960739917396,0.805149128333475,0.915223587431395,0.825878074085722,0.882492159002492,0.147790713244245,0.499998800040331,0.561141665003236,0.982350010343278,0.872446510100836,0.611238408830204,0.0149646839788947,0.575841893070861,0.480977028097904,0.638761418545168,0.327268861267069,0.638761418545168,0.327268861267069,8
0.873113114984717,0.680409622308289,0.930885961973888,0.656081338915155,0.874316716824813,0.246503886454715,0.874316716824813,0.246503886454715,0.50537880595076,0.78496780263945,0.741317640602985,0.877154962278069,0.741009137458671,0.868455861282964,0.157544245162366,0.539082466739546,0.606054645963013,0.96879870403361,0.818097136257678,0.655726282164384,0.024526214731648,0.588237372786227,0.488282389520472,0.655288889396863,0.279068792513276,0.655288889396863,0.279068792513276,9
0.851679180188547,0.68796727686029,0.905660200275249,0.631739159682167,0.849607379117734,0.194044305060307,0.849607379117734,0.194044305060307,0.493720380850427,0.71352570076474,0.674559920775255,0.863007939410845,0.670835643309547,0.846770065359351,0.165274816540555,0.507675252363358,0.651318839475877,0.950789391782087,0.769839999282573,0.64584607820832,0.0340877454344059,0.604764679051988,0.496129876447215,0.676982976491349,0.322810882286738,0.676982976491349,0.322810882286738,10
0.842986415795999,0.68109708614458,0.87749514644835,0.593848595858496,0.743102404136683,0.300791193389432,0.743102404136683,0.300791193389432,0.500753556586772,0.613414824956383,0.579983073564943,0.78578326203668,0.568385942777459,0.835313598368018,0.161014873805436,0.478481715055261,0.682904655543283,0.925182876980754,0.723863155891098,0.518812189396357,0.0533810312316011,0.621291985217128,0.537946650211266,0.696562294530711,0.361367287555343,0.696562294530711,0.361367287555343,11
0.853694878728179,0.659689086716585,0.849334835844326,0.507235517254614,0.753347735820559,0.135640449992968,0.753347735820559,0.135640449992968,0.524858741309706,0.503346246464647,0.478539538324096,0.675827424118454,0.48264128960954,0.845154977722428,0.146918307441406,0.448248011722155,0.686301069266606,0.894188049327941,0.678783581827751,0.38530941813953,0.0759182353406318,0.625423811801688,0.55936896118683,0.716463727641332,0.407948489151271,0.716463727641332,0.407948489151271,12
0.874381662039155,0.636440196553641,0.813158176875492,0.610293840002748,0.844975893478379,0.241841107148529,0.844975893478379,0.241841107148529,0.55383477674511,0.43211592466885,0.384727735922941,0.717559677084708,0.41846102768799,0.867002901732802,0.130683209395113,0.466492850305503,0.659280300321462,0.8524498919518,0.634942221351358,0.336223249109817,0.0984554393206696,0.672235781056212,0.51677539520172,0.651726504384897,0.354685210143583,0.651726504384897,0.354685210143583,13
0.888327021245353,0.625680502390788,0.764900229341423,0.735164824954716,0.884921189561605,0.445869619246689,0.884921189561605,0.445869619246689,0.568393324753257,0.372872465611023,0.300561481637804,0.752140625106216,0.368316658914268,0.882933708645441,0.123310257842068,0.495020192820036,0.669461686436497,0.80427634921163,0.590911248178449,0.301924413254583,0.12099264347116,0.719047750740706,0.443350043784626,0.565521857612538,0.322424849115568,0.565521857612538,0.322424849115568,14
0.904283760030443,0.590048274074005,0.712625755971806,0.564016800513062,0.845628136356475,0.15868188221566,0.845628136356475,0.15868188221566,0.601518298424277,0.26275728719186,0.21899946472366,0.64566840534197,0.269824092248908,0.898503038973436,0.106726222956454,0.42648680871265,0.620417790227951,0.745583950208843,0.542015413692003,0.22632302307006,0.180282165982444,0.765859719820538,0.448837187549072,0.591778754190961,0.308118823414246,0.591778754190961,0.308118823414246,15
0.922654039659226,0.547284655098358,0.660951721469867,0.533054723952332,0.813439020298072,0.151035383780412,0.813439020298072,0.151035383780412,0.647089179981051,0.195166755109494,0.156072576970667,0.517372549656686,0.208581873518755,0.917107378144092,0.0859741143395768,0.44474257168055,0.555532985446382,0.683906845422946,0.492640199545571,0.189459248295423,0.239571688702307,0.770623966578321,0.499242294779383,0.713751797395633,0.303119360624222,0.713751797395633,0.303119360624222,16
0.938037937318376,0.504326005814369,0.609377599558438,0.522861291046015,0.808227465628777,0.174470797069021,0.808227465628777,0.174470797069021,0.687975823036163,0.148230924084353,0.111945182575383,0.4808522314478,0.166212234500516,0.934125107419376,0.0697454988634852,0.448901109980427,0.484130187352023,0.618330457596294,0.445615106798529,0.149184532024004,0.2988612111179,0.808737941157891,0.388426325109593,0.521526034859905,0.283169623123481,0.521526034859905,0.283169623123481,17
0.953375674702202,0.447831998363022,0.554873331090258,0.453368530694923,0.736609249458539,0.106426076131444,0.736609249458539,0.106426076131444,0.735596259464173,0.100519531519076,0.0760465010594106,0.449687560720609,0.132432863249654,0.950449193740529,0.0532354080778256,0.431071042892257,0.41680446899657,0.541731400235299,0.400641072345757,0.0908623365158664,0.361891168320938,0.846851916159018,0.336524371565414,0.503063192163461,0.192922223604895,0.503063192163461,0.192922223604895,18
0.968011720750417,0.378828395179679,0.499459124555292,0.396267468868211,0.679488149873453,0.115606823190894,0.679488149873453,0.115606823190894,0.78892440120589,0.0611180971054374,0.0492438668939432,0.378411874707933,0.0956142243552354,0.964757408693043,0.0374477852875799,0.437600078702891,0.334100195723127,0.459407779533191,0.360110655291925,0.0391933929862913,0.451104168980973,0.88020164467904,0.123976103993318,0.113562013195671,0.125462906158674,0.113562013195671,0.125462906158674,19
0.97905285404542,0.310388095627356,0.445862717950254,0.382199720581982,0.712592360343313,0.0503503731977556,0.712592360343313,0.0503503731977556,0.837161183442993,0.0396356416392714,0.0316891182454197,0.31491957727644,0.0712175310339313,0.977124201208097,0.0257655371583094,0.44994939788668,0.255353995120991,0.380208355880126,0.322857960197254,0.0298643654010124,0.540317169667704,0.876609411879515,0.114100384290925,0.294798103424133,0,0.294798103424133,0,20
0.987448605181968,0.241530903414203,0.393510076254278,0.361836935752843,0.723108421481127,0.0289910708990091,0.723108421481127,0.0289910708990091,0.879942079054184,0.0224494566051653,0.0195622345612468,0.290928514731659,0.0537473042968403,0.98571859557459,0.0168770613844589,0.453790332268186,0.189356377363953,0.301479135727902,0.285166589268711,0.00781923458991245,0.629530170667348,0.867030127802262,0.169204053753452,0.226213704390508,0.199161737705546,0.226213704390508,0.199161737705546,21
0.993022665194618,0.166273699165593,0.332972938350212,0.416467009048271,0.728146493453689,0.0840430510393547,0.728146493453689,0.0840430510393547,0.923011950837692,0.0205526716978414,0.0102247061653285,0.385645542012291,0.0370822068346423,0.991999684121635,0.00919404501408462,0.453849622738323,0.100821630949973,0.213915958460258,0.25003997760166,0.0137967353560474,0.715922890836611,1,0.0160612857461689,0.187328353034753,0.0612932691177853,0.187328353034753,0.0612932691177853,22
0.996311617842733,0.100576477542944,0.273685003345725,0.401967991276711,0.718052205139623,0.0835833614904334,0.718052205139623,0.0835833614904334,0.957597873356164,0.0107850736738652,0.00482541045260567,0.250703006716149,0.0213043908789517,0.996019171594144,0.00433905825054944,0.476066885624196,0.0562398694968195,0.137151277671256,0.215347262875387,0,0.797615146208001,0.889960319887459,0,0,0.1011864870566,0,0.1011864870566,23
0.998643398990205,0.0531038739012062,0.239666630542996,0.359107054840706,0.729078324395199,0.0270714677318644,0.729078324395199,0.0270714677318644,0.97850270736518,0,0.00284185871719916,0.147825319512301,0.00573925955430786,0.99842702807949,0.00200082517787667,0.483410904300429,0,0.0908131993267921,0.201366289260004,0.0172606419205955,0.927982370234399,0.877637606760891,0.101512319028041,0.157718681811508,0.137911387463064,0.157718681811508,0.137911387463064,24
0.999730697114262,0.0261221755956294,0.20698637877324,0.376468656360255,0.729343779352538,0.0337733993566209,0.729343779352538,0.0337733993566209,0.99027458226173,0.00156573227269299,0.00162466681554795,0.0354566010682785,0.00573925955430786,0.999618787556581,0.000859650574252545,0.496765426753369,0.041759919899763,0.059939251111177,0.172839559277372,0.0320531931028905,0.927982370234399,0.612227806484356,0.101512319028041,0.157718681811508,0.137911387463064,0.157718681811508,0.137911387463064,25
1,0.00936566246470064,0.176472465768377,0.393851992901443,0.731295086383066,0.0528640534442511,0.731295086383066,0.0528640534442511,0.996539578689699,0.00294353938513299,0.000839628047537942,0.0335368978830819,0,1,0.000291430414893594,0.498672303354593,0.106326515351079,0.0348754263690686,0.142029599211123,0.0601817028142239,1,0.593419791310707,0.121070821652642,0.264909100680222,0.0892447320731455,0.264909100680222,0.0892447320731455,26
0.999317349313252,0,0.149322161508624,0.419893242083824,0.751533585425367,0.0904041164823197,0.751533585425367,0.0904041164823197,1,0.00688610026689028,0.000310980795246969,0.0189433585694072,0.00122380095199245,0.999171923495776,0,0.503285612795328,0.177765019369424,0.0137960413889633,0.110433916967109,0.0839604612275957,0.985233730666915,0.482881859781288,0.174441400808403,0.282032149107096,0.196513472232667,0.282032149107096,0.196513472232667,27
0.997147082241975,0.006329234119404,0.125416879980578,0.487012910958783,0.77316087054983,0.16468310094689,0.77316087054983,0.16468310094689,0.997174216881507,0.0180553338285744,7.44040457649457E-05,0.0142006452335342,0.00311299509364516,0.996925465955776,0.000367822725196855,0.512529787904598,0.269711068174565,0.0019933032108006,0.0796513896545342,0.133756694702379,0.970467460988791,0.488293947766802,0.0890164260106231,0.0948615362724933,0.158515567948237,0.0948615362724933,0.158515567948237,28
0.993842413738349,0.0263131708325763,0.100946552607975,0.503726997301575,0.763541986293189,0.161127462012822,0.763541986293189,0.161127462012822,0.987984721828695,0.0210292664468326,0,0,0.00575219554795955,0.99332463687975,0.00153656729705673,0.516623641094256,0.37998402737144,0,0.0514186805836066,0.12093444849619,0.955701190828988,0.509942301119073,0.182281281931489,0.243054394422492,0.150112454211945,0.243054394422492,0.150112454211945,29
0.988243646771663,0.0689052943985856,0.0754109621588164,0.62370499607778,0.841016925070542,0.286664382442926,0.841016925070542,0.286664382442926,0.970035812741846,0.0411805457085072,5.52210349715372E-05,0.00418822880281544,0.00807910787919885,0.988029134108567,0.00410183570395108,0.536023453117126,0.496760269740131,0.0128022511548136,0.0239343609422517,0.242497690042281,0.945183979675513,0.531590656911593,0.0885625543151184,0.217964610935992,0.163285231730334,0.217964610935992,0.163285231730334,30
0.979786687033731,0.125434643583175,0.0484243056469155,0.634961218233755,0.851557228801851,0.306348457123034,0.851557228801851,0.306348457123034,0.939854195624263,0.0428539747362567,0.000279486769663844,0.0132735510867811,0.00726935733560357,0.979494438878759,0.00955418756910367,0.543859900404322,0.593730439497905,0.0356162497679985,0.0030059942680693,0.238421119661566,0.947413943822999,0.547826921607008,0.237950494743152,0.391273191575646,0.0887213255850261,0.391273191575646,0.0887213255850261,31
0.966702501871744,0.202210209015011,0.0241998717387426,0.753011252446911,0.918027222341482,0.382255466263843,0.918027222341482,0.382255466263843,0.895651012485878,0.0624066031906021,0.000735417793034664,0.00236073188145389,0.00663438140555206,0.966673112898984,0.0208562790801311,0.581167001645337,0.674139758837183,0.0740561999986936,0,0.437034292482437,0.949643909404658,0.473371918273662,0.348964243190067,0.421138575945044,0.243794333264494,0.421138575945044,0.243794333264494,32
0.948253074320079,0.290641445825986,0.00739458934399919,0.735002478849077,0.92378251629458,0.284484970997526,0.92378251629458,0.284484970997526,0.833839746848495,0.0599716448807227,0.00160021015441963,0.00238290656641647,0.00615437318516136,0.947831184709598,0.0432015289873426,0.591620205758078,0.74071466905275,0.121460326452582,0.0123630367861075,0.421243575112077,0.951873873370109,0.374098578130729,0.358941477968469,0.505400454956373,0.29540929028506,0.505400454956373,0.29540929028506,33
0.924994313612956,0.378570774862417,0,0.756206361176411,0.966846971386454,0.292461310918994,0.966846971386454,0.292461310918994,0.767987855034277,0.0647336803316097,0.00288796603361815,0.00773909964124027,0.00954847878945532,0.923351079798596,0.0745047806312443,0.605572476798084,0.802381859350201,0.169684041420758,0.031334762933681,0.41100797964397,0.895648830545557,0.274825240092777,0.411377014896484,0.496681757513563,0.417658556553086,0.496681757513563,0.417658556553086,34
0.888760727632019,0.491595293980307,0.0056461984253715,0.900471390396295,1,0.492808044733922,1,0.492808044733922,0.678450255115634,0.0920659227134271,0.0056678687069997,0.0137876015717581,0.0165461322812335,0.888240388262883,0.124944470441988,0.682058691575464,0.873356768787179,0.238041606880793,0.0705946881526263,0.621868299432114,0.819938784974285,0.250006905484698,0.371041679805391,0.403079021148788,0.267033768020675,0.403079021148788,0.267033768020675,35
0.833854938967386,0.622379485142918,0.0308891209175416,0.908605394772903,0.914333287696442,0.685641678195928,0.914333287696442,0.685641678195928,0.557744224440665,0.101258395640566,0.0124425105806071,0.00351484978065521,0.028920492511227,0.832820629767859,0.194084109986397,0.728055220976717,0.954871200516895,0.325153832800672,0.124485392587184,0.560748909416188,0.744228739439435,0.173917847415999,0.499226951334252,0.6394297016512,0.375610612524488,0.6394297016512,0.375610612524488,36
0.748663366834194,0.772452083357455,0.0828187280066396,1,0.629162713706065,1,0.629162713706065,1,0.387165823644144,0.132685730781558,0.027420025187056,0.0292467765227748,0.0576478395682748,0.748248489338055,0.322647292268878,0.924333297953512,1,0.430914255155777,0.184326794806296,0.646487282300813,0.668518694162405,0.086958923749253,0.481323803381278,0.486703575493764,0.412121703885928,0.486703575493764,0.412121703885928,37
0.588031161514876,0.896513717154191,0.180356560233841,0.758338256783536,0.6522253576094,0.339308300292278,0.6522253576094,0.339308300292278,0.203091663396566,0.126535471695143,0.061937019137915,0.0571081234702186,0.0887524898829334,0.591286219428449,0.637705171080128,0.839444182962259,0.94635204449761,0.53389231499922,0.2560483000149,0.692112430905947,0.533070736821951,0,0.727936154364198,0.726309295847801,1,0.726309295847801,1,38
0.410156557378176,0.948297574232895,0.317510058745895,0.551962926325448,0,0.574579766965346,0,0.574579766965346,0.121063007023267,0.175341447434929,0.15339620760675,0.0947608143122867,0.130788281772597,0.409182563943326,0.634290399758599,0.553569121049718,0.904362307655507,0.63030769009008,0.343903519685265,0.845708905709317,0.389088791996971,0.00896165632481168,0.659060986851971,0.767716341935288,0.665395512606322,0.767716341935288,0.665395512606322,39
0.256988865990457,0.997617480739468,0.465723553964329,0.688218588184778,0.520436719003347,0.587955118294275,0.520436719003347,0.587955118294275,0.0476804632896621,0.258476674869231,0.208918940963483,0.164143479078555,0.208247692817043,0.253488089113653,0.833087694377267,1,0.925927485040994,0.73191916929775,0.438305498315073,0.955181552206109,0.245106847365035,0.167613832820257,0.710382372049435,0.823251399631845,0.58496823115518,0.823251399631845,0.58496823115518,40
0,1,0.671797080753714,0.0781233370186531,0.188149382190675,0.17231772170616,0.188149382190675,0.17231772170616,0,0.363024039075258,0.410333371107391,0.362613658918681,0.429821529626139,0,1,0,0.971810755132759,0.829323111216314,0.528058012937635,0.854226734796091,0.116694732607282,0.326266009192378,0.83395168443474,0.903149135399584,0.663841373730753,0.903149135399584,0.663841373730753,41
0.0789123692641565,0.827568372794095,0.799279231874753,0,0.203551657887033,0,0.203551657887033,0,0.276097841117408,0.477092869866173,0.552004523072188,0.403485624270709,0.475451347608228,0.0354500064883448,0.41777732730001,0.102438090554142,0.758875818912665,0.873926722827581,0.61062292543066,0.872263452277138,0.097271429484982,0.465086663904158,1,0.922338587000198,0.869252520525144,0.922338587000198,0.869252520525144,42
0.210952085638001,0.773290733651647,0.848564744017381,0.286389947113075,0.437531339376939,0.0447991497981677,0.437531339376939,0.0447991497981677,0.377775432548486,0.601621798466756,0.631194609733675,0.454775903191439,0.532712261568346,0.171579280042339,0.260460123612382,0.414764358763278,0.710738439769907,0.893967853806055,0.694520158405082,0.909892614942521,0.0778481264589032,0.468001450275839,0.968977879375335,0.936141181643539,0.847190398209405,0.936141181643539,0.847190398209405,43
0.319282870151568,0.749296919016248,0.886620663676294,0.30363079212133,0.65247826676274,0.0155151906490652,0.65247826676274,0.0155151906490652,0.411180445418456,0.699179916989635,0.730582391762491,0.521962855378173,0.60772035997142,0.281371232691097,0.228739381925158,0.442525373121852,0.667058614678606,0.909156548485031,0.772860989939748,1,0.0584248234094628,0.479660595513655,0.96784370992678,0.966625124663008,0.800008515436399,0.966625124663008,0.800008515436399,44
0.427300440310906,0.732192705794266,0.918103048958537,0.35503495697618,0.628999968327119,0.124431949641005,0.628999968327119,0.124431949641005,0.435529673490682,0.785445253176269,0.806313092215941,0.597634039957687,0.692200329288112,0.394697398820551,0.208537688382718,0.475285265748934,0.627540868363084,0.926214694136405,0.842990175313455,0.962928054199453,0.0412899340948396,0.491319740637326,0.949952708043482,0.949836765406166,0.819498329914534,0.949836765406166,0.819498329914534,45
0.529974611305278,0.712584412680721,0.943476354537041,0.317589352285198,0.631946599745821,0.0639412129539221,0.631946599745821,0.0639412129539221,0.458882989310258,0.841895667439319,0.870564769427934,0.637426065290039,0.736624492829437,0.500605458148335,0.189924377031744,0.451677575156601,0.590636902895153,0.940149771879442,0.896787955463697,0.825738045389012,0.0310202861040462,0.500064099549391,0.959245313385818,1,0.757752753667556,1,0.757752753667556,46
