index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,pgr,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
116,915,184,1,2.83611951551274,0.421902853312637,19.2148021385488,-0.135200516450115,15.5072484375,128.647958627415,-0.02489221123627,2.83611951551274,2.00918992301997,3.66304910800551,2.4142166622001,3.25802236882538
117,923,192,1,2.63698182562258,0.325030046199156,18.1331980069479,-0.0258629765992788,15.5072484375,125.479314663459,-0.0115388697985238,2.63698182562258,1.99992293507223,3.27404071617293,2.31195177942342,2.96201187182174
118,931,200,1,2.54467086723439,0.333558979775179,17.9262941941536,0.0834745603396296,15.5072484375,118.371191013881,0.00905839045974122,2.54467086723439,1.89089526687504,3.19844646759374,2.21111188745921,2.87822984700957
119,939,208,1,2.61713799091232,0.35705013898737,18.5940906768707,0.0834745614954966,15.5072484375,123.999799043465,-0.0264681252391825,2.61713799091232,1.91731971849707,3.31695626332756,2.26008785192495,2.97418812989969
120,947,216,1,2.40539298899886,0.406657792226895,19.2618871688346,0.0834745598925886,15.5072484375,142.159555404838,0.00122896234378374,2.40539298899886,1.60834371623415,3.20244226176357,1.99873519677197,2.81205078122576
121,955,224,1,2.41522468774913,0.412451769111063,19.9296836479753,0.0961086037444621,15.5072484375,136.872144334686,-0.0128872799717475,2.41522468774913,1.60681922029145,3.22363015520681,2.00277291863807,2.82767645686019
122,963,232,1,2.31212644797515,0.320535927314261,20.698552477931,0.103689031319487,15.5072484375,109.762734329815,-0.00814465753979249,2.31212644797515,1.6838760304392,2.9403768655111,1.99159052066089,2.63266237528941
123,971,240,1,2.24696918765681,0.388647309441808,21.5280647284869,0.103689034765384,15.5072484375,95.335667506975,0.01071960186404,2.24696918765681,1.48522046115087,3.00871791416275,1.858321878215,2.63561649709862
124,979,248,1,2.33272600256913,0.370640130580364,22.35757700661,0.103689029098796,15.5072484375,107.921281877016,-0.00378084226280625,2.33272600256913,1.60627134663162,3.05918065850664,1.96208587198877,2.70336613314949
125,987,256,1,2.30247926446668,0.433944830444441,23.1870892394004,0.354600473366054,15.5072484375,122.605129597211,-0.0290646600969512,2.30247926446668,1.45194739679558,3.15301113213778,1.86853443402224,2.73642409491112
126,995,264,1,2.06996198369107,0.465045516493867,26.0238930263288,0.43823761074493,15.5072484375,88.3430312356819,0.029889776840265,2.06996198369107,1.15847277136309,2.98145119601905,1.6049164671972,2.53500750018494
127,1003,272,1,2.30908019841319,0.434439219692526,29.5297939122882,0.438237620186475,15.5072484375,96.7872390776135,-0.0208870181188813,2.30908019841319,1.45757932781584,3.16058106901054,1.87464097872066,2.74351941810572
128,1011,280,1,2.14198405346214,0.529262005071153,33.03569487378,0.438237613493372,15.5072484375,68.5025739584656,-0.00374063323985504,2.14198405346214,1.10463052352268,3.1793375834016,1.61272204839099,2.67124605853329
129,1019,288,1,2.1120589875433,0.401652522111872,36.541595781727,-0.0527484749443783,15.5072484375,95.8251273806311,-0.00656019059234246,2.1120589875433,1.32482004420403,2.89929793088257,1.71040646543143,2.51371150965517
130,1027,296,1,2.05957746280456,0.794102034512454,36.119607982172,-0.0527484718668827,15.5072484375,49.2437809241567,-0.0122303698222675,2.05957746280456,0.50313747516015,3.61601745044897,1.26547542829211,2.85367949731701
131,1035,304,1,1.96173450422642,0.753058060271889,35.6976202072369,-0.0527484763744752,15.5072484375,58.9175307472828,-0.00513512348862749,1.96173450422642,0.485740706093517,3.43772830235932,1.20867644395453,2.71479256449831
132,1043,312,1,1.9206535163174,0.728312250146456,35.2756323962411,0.291539202484605,15.5072484375,50.2036403652121,-0.0440845137753075,1.9206535163174,0.493161506030346,3.34814552660445,1.19234126617094,2.64896576646386
133,1051,320,1,1.56797740611494,0.963431636373492,37.607946016118,2.70155290940467,15.5072484375,36.4237682418088,0.0383020172557013,1.56797740611494,-0.320348601177104,3.45630341340698,0.604545769741448,2.53140904248843
134,1059,328,1,1.87439354416055,0.910314787708591,59.2203692913554,2.70155290599706,15.5072484375,49.7063085652854,0.07957125953882,1.87439354416055,0.0901765602517117,3.65861052806939,0.964078756451959,2.78470833186914
135,1067,336,1,2.51096362047111,0.749179809618155,80.8327925393319,2.70155291229072,15.5072484375,39.7125806218447,0.0106437934408476,2.51096362047111,1.04257119361953,3.97935604732269,1.76178381085295,3.26014343008926
136,1075,344,1,2.59611396799789,0.873892238091015,102.445215837658,1.49645603185311,15.5072484375,35.3147341044634,0.0195902145306109,2.59611396799789,0.883285181339501,4.30894275465628,1.72222172990688,3.47000620608891
137,1083,352,1,2.64231537882624,0.925409458189203,114.416864092483,-0.512038734965023,15.5072484375,37.8238011135709,-0.0189292924074013,2.64231537882624,0.828512840775402,4.45611791687708,1.71690592063704,3.56772483701544
138,1091,360,1,2.49088103956703,0.781678050686727,110.320554212762,12.5281599224995,15.5072484375,30.0310410951855,0.0637203788051449,2.49088103956703,0.958792060221045,4.02297001891302,1.7092029888803,3.27255909025376
139,1097,1,1,2.35359521876586,0.626670772581487,185.489513747759,0,15.5072484375,29.8898590043439,0,2.35359521876586,1.12532050450615,3.58186993302557,1.72692444618437,2.98026599134735
140,1104,8,1,2.35359521876586,0.626670772581487,185.489513747759,3.6637123678334,15.5072484375,43.5082464178897,0.0381912249856488,2.35359521876586,1.12532050450615,3.58186993302557,1.72692444618437,2.98026599134735
141,1112,16,1,2.5124196721256,0.607282217984647,214.799212690426,0.843803368206636,15.5072484375,40.386684524636,0.0146753587259145,2.5124196721256,1.32214652487569,3.70269281937551,1.90513745414095,3.11970189011025
142,1120,24,1,2.59887956816012,0.660263468035455,221.54963963608,0.843803346413726,15.5072484375,52.7850887205425,-0.0117476537489458,2.59887956816012,1.30476317081063,3.89299596550961,1.93861610012467,3.25914303619557
143,1128,32,1,2.4748841648413,0.658992354221302,228.300066407389,0.843803362920898,15.5072484375,57.605848073613,-0.0730536425299557,2.4748841648413,1.18325915056755,3.76650917911505,1.81589181062,3.1338765190626
144,1136,40,1,1.861315512799,0.899616977080219,235.050493310757,0.644444039944098,15.5072484375,62.8587606557189,0.048358614771638,1.861315512799,0.0980662377217707,3.62456478787623,0.961698535718781,2.76093248987922
145,1144,48,1,2.22648770870707,0.949670861222442,240.206045630309,0.0463661987665702,15.5072484375,52.4394507079351,0.02691311751257,2.22648770870707,0.365132820711084,4.08784259670306,1.27681684748463,3.17615856992951
146,1152,56,1,2.44024962566562,0.926624510490209,240.576975220442,0.0463662117305255,15.5072484375,62.0493465282796,-0.00931421423825029,2.44024962566562,0.62406558510481,4.25643366622643,1.51362511517541,3.36687413615583
147,1160,64,1,2.36419526543991,0.698183286667258,240.947904914286,0.0463662086262282,15.5072484375,75.6563199686208,0.00429807092744344,2.36419526543991,0.995756023572084,3.73263450730774,1.66601197877265,3.06237855210717
148,1168,72,1,2.39704155658297,0.727503274289309,241.318834583296,-3.42693329081762,15.5072484375,83.8632007876821,0.0504563382969075,2.39704155658297,0.971135138975924,3.82294797419002,1.66953828229366,3.12454483087228
149,1176,80,1,2.80069226295823,0.562520763450444,213.903368256755,-4.58469978219939,15.5072484375,107.560191688071,-0.0666211431397413,2.80069226295823,1.69815156659536,3.9032329593211,2.23817149950779,3.36321302640867
150,1184,88,1,2.2677231178403,0.873142216198384,177.22576999916,-4.58469976627163,15.5072484375,77.9075234466258,0.0288132041773263,2.2677231178403,0.556364374091467,3.97908186158913,1.39458090164192,3.14086533403868
151,1192,96,1,2.49822875125891,0.693038551874327,140.548171868987,-4.58469977877204,15.5072484375,117.090022638694,0.0238352812109638,2.49822875125891,1.13987318958523,3.85658431293259,1.80519019938458,3.19126730313324
152,1200,104,1,2.68891100094662,0.510348760997378,103.870573638811,-2.16696824039027,15.5072484375,126.638371171949,0.04305309680193,2.68891100094662,1.68862742939176,3.68919457250148,2.17856223994924,3.199259761944
153,1208,112,1,3.03333577536206,0.637584519995366,86.5348277156884,-1.82157804040446,15.5072484375,76.4446635458558,0.0273598127450975,3.03333577536206,1.78367011617114,4.28300143455298,2.39575125536669,3.67092029535743
154,1216,120,1,3.25221427732284,0.524298121430775,71.9622033924527,-1.82157801243994,15.5072484375,97.1684951742887,-0.011929062797695,3.25221427732284,2.22458995931852,4.27983859532716,2.72791615589207,3.77651239875362
155,1224,128,1,3.15678177494128,0.458913482479379,57.3895792929332,-1.68283074106812,15.5072484375,94.4290983121168,-0.0086207750535075,3.15678177494128,2.2573113492817,4.05625220060086,2.6978682924619,3.61569525742066
156,1232,136,1,3.08781557451322,0.524269564739512,43.9269333643882,-0.711599740373624,15.5072484375,122.390946308599,0.0364669073682937,3.08781557451322,2.06024722762378,4.11538392140266,2.56354600977371,3.61208513925273
157,1240,144,1,3.37955083345957,0.513611582152732,38.2341354413992,-0.711599741544982,15.5072484375,65.9472507571772,-0.03786988109414,3.37955083345957,2.37287213244022,4.38622953447892,2.86593925130684,3.8931624156123
158,1248,152,1,3.07659178470645,0.54727840502322,32.5413375090394,-0.711599743401428,15.5072484375,134.256116263828,0.010077195968615,3.07659178470645,2.00392611086094,4.14925745855196,2.52931337968323,3.62387018972967
159,1256,160,1,3.15720935245537,0.492712787446908,26.848539561828,-0.606343338129412,15.5072484375,117.717229978348,-0.0340675963168238,3.15720935245537,2.19149228905943,4.12292641585131,2.66449656500846,3.64992213990228
160,1264,168,1,2.88466858192078,0.585196642938139,21.9977928567927,-0.290574135816554,15.5072484375,88.9260946470996,0.0204007420598862,2.88466858192078,1.73768316176203,4.03165400207953,2.29947193898264,3.46986522485892
161,1272,176,1,3.04787451839987,0.430886471162623,19.6731997702602,-0.290574142323393,15.5072484375,110.341021886401,-0.0188440270112762,3.04787451839987,2.20333703492113,3.89241200187861,2.61698804723725,3.47876098956249
162,1280,184,1,2.89712230230966,0.475608420924839,17.3486066316731,-0.290574140117194,15.5072484375,148.686809494314,-0.0118379418038487,2.89712230230966,1.96492979729698,3.82931480732234,2.42151388138482,3.3727307232345
163,1288,192,1,2.80241876787887,0.412628804766214,15.0240135107355,-0.150136802212029,15.5072484375,152.092174707525,-0.0325767992304163,2.80241876787887,1.99366631053709,3.61117122522065,2.38978996311266,3.21504757264508
164,1296,200,1,2.54180437403554,0.318357937665088,13.8229190930393,-0.00969946863232618,15.5072484375,128.86211305271,0.000147724466321292,2.54180437403554,1.91782281621197,3.16578593185911,2.22344643637045,2.86016231170063
165,1304,208,1,2.54298616976611,0.430028283172517,13.7453233439807,-0.0096994685081575,15.5072484375,117.235419754242,-0.0249090285058687,2.54298616976611,1.70013073474798,3.38584160478424,2.11295788659359,2.97301445293863
166,1312,216,1,2.34371394171916,0.340329819327175,13.6677275959154,-0.00969946496809282,15.5072484375,129.538048183452,0.00271046639436372,2.34371394171916,1.6766674958379,3.01076038760042,2.00338412239199,2.68404376104634
167,1320,224,1,2.36539767287407,0.339129790137442,13.5901318761707,0.180764600040598,15.5072484375,119.540138243326,-0.00578429971171873,2.36539767287407,1.70070328420468,3.03009206154346,2.02626788273663,2.70452746301151
168,1328,232,1,2.31912327518032,0.578104889697849,15.0362486764955,0.295043038735163,15.5072484375,116.746883738165,-0.0400052564674463,2.31912327518032,1.18603769137254,3.4522088589881,1.74101838548247,2.89722816487817
169,1336,240,1,1.99908122344075,0.487453372446144,17.3965929863768,0.295043041099697,15.5072484375,121.62525636554,0.02557314507371,1.99908122344075,1.04367261344631,2.95448983343519,1.51162785099461,2.48653459588689
170,1344,248,1,2.20366638403043,0.428370028284699,19.7569373151744,0.295043039285678,15.5072484375,100.815305055463,0.010484646098335,2.20366638403043,1.36406112859242,3.04327163946844,1.77529635574573,2.63203641231513
171,1352,256,1,2.28754355281711,0.497290857725537,22.1172816294598,0.512738376574372,15.5072484375,93.6146161540437,-0.0110154152104413,2.28754355281711,1.31285347167506,3.26223363395916,1.79025269509157,2.78483441054265
172,1360,264,1,2.19942023113358,0.517680887919404,26.2191886420548,0.585303491598216,15.5072484375,91.4202161990654,-0.00075368484998128,2.19942023113358,1.18476569081155,3.21407477145561,1.68173934321418,2.71710111905298
173,1368,272,1,2.19339075233373,0.672167844392789,30.9016165748405,0.585303487854281,15.5072484375,91.2796025082968,0.01308736660551,2.19339075233373,0.875941777323864,3.5108397273436,1.52122290794094,2.86555859672652
174,1376,280,1,2.29808968517781,0.454870768184675,35.5840444776747,0.585303489191264,15.5072484375,78.7431252185374,-0.0203821976119975,2.29808968517781,1.40654297953585,3.18963639081977,1.84321891699314,2.75296045336249
175,1384,288,1,2.13503210428183,0.64901693891395,40.2664723912048,0.681351476678004,15.5072484375,59.7786214310411,-0.0239989329602687,2.13503210428183,0.862958904010488,3.40710530455317,1.48601516536788,2.78404904319578
176,1392,296,1,1.94304064059968,0.817705458095003,45.7172842046289,0.681351473782616,15.5072484375,47.4174432789219,-0.000696387813416277,1.94304064059968,0.340337942733474,3.54574333846589,1.12533518250468,2.76074609869468
177,1400,304,1,1.93746953809235,0.686008145646162,51.1680959948898,0.681351474751214,15.5072484375,53.3434666457369,0.0484885815324313,1.93746953809235,0.592893572625872,3.28204550355883,1.25146139244619,2.62347768373851
178,1408,312,1,2.3253781903518,0.542899398306258,56.6189077928995,0.723558988463544,15.5072484375,55.8721549950246,-0.0724963771041,2.3253781903518,1.26129536967153,3.38946101103207,1.78247879204554,2.86827758865806
179,1416,320,1,1.745407173519,0.825868785683504,62.4073797006079,1.01901153780105,15.5072484375,38.130154268219,0.015161368701735,1.745407173519,0.126704353579332,3.36410999345867,0.919538387835496,2.5712759592025
180,1424,328,1,1.86669812313288,0.648343134994278,70.5594720030163,1.01901153054088,15.5072484375,34.221561747351,0.0616401771675787,1.86669812313288,0.595945578544095,3.13745066772166,1.2183549881386,2.51504125812716
181,1432,336,1,2.35981954047351,0.78977888320129,78.7115642473433,1.01901153142671,15.5072484375,37.026322432897,-0.0355901471568,2.35981954047351,0.811852929398982,3.90778615154804,1.57004065727222,3.1495984236748
182,1440,344,1,2.07509836321911,1.04423818942622,86.863656498757,2.1126486961916,15.5072484375,37.6232892934405,-0.0823320630669012,2.07509836321911,0.0283915119437186,4.1218052144945,1.03086017379289,3.11933655264533
183,1448,352,1,1.4164418586839,1.23338630889449,103.76484606829,3.93537727204461,15.5072484375,36.5261243578931,0.100397859469945,1.4164418586839,-1.0009953067493,3.8338790241171,0.18305554978941,2.64982816757839
184,1456,360,1,1.95464285151654,0.980744604323995,135.247864244647,-3.68604441892215,15.5072484375,33.0449664086318,0.0264854627367617,1.95464285151654,0.0323834270415098,3.87690227599157,0.973898247192545,2.93538745584054
185,1462,1,1,2.11355562793711,0.957411904938691,113.131597731114,0,15.5072484375,35.4607539441087,0,2.11355562793711,0.237028294257276,3.99008296161694,1.15614372299842,3.0709675328758
186,1469,8,1,2.11355562793711,0.957411904938691,113.131597731114,0.0693647228429537,15.5072484375,33.856616156264,0.013859160317043,2.11355562793711,0.237028294257276,3.99008296161694,1.15614372299842,3.0709675328758
187,1477,16,1,2.21953583661824,0.858794831557865,113.686515513857,2.46512780332733,15.5072484375,37.1265091421378,0.0201368628360953,2.21953583661824,0.536297966764825,3.90277370647166,1.36074100506038,3.0783306681761
188,1485,24,1,2.22066689778108,1.20875429838753,133.407537940476,2.46512786316377,15.5072484375,55.5273111011756,0.0344349530703062,2.22066689778108,-0.148491527058479,4.58982532262064,1.01191259939355,3.42942119616861
189,1493,32,1,2.35827732499735,0.935489598474159,153.128560845786,2.46512780516097,15.5072484375,59.9035641121486,-0.00581844595063264,2.35827732499735,0.524717711987998,4.1918369380067,1.42278772652319,3.29376692347151
190,1501,40,1,2.19058583739482,1.0040787194188,172.849583287074,2.10030835219141,15.5072484375,46.5120652028245,-0.00995805930954634,2.19058583739482,0.222591547333972,4.15858012745567,1.18650711797602,3.19466455681362
191,1509,48,1,2.01815204043386,1.06130726136009,189.652050104605,1.00584982002362,15.5072484375,56.8326080458498,0.0362997651718828,2.01815204043386,-0.0620101918319165,4.09831427269964,0.95684477907377,3.07945930179395
192,1517,56,1,2.26699633331105,0.691284004051495,197.698848664794,1.00584985855971,15.5072484375,69.2986647695807,-0.0456454834641964,2.26699633331105,0.91207968537012,3.62191298125198,1.57571232925956,2.95828033736255
193,1525,64,1,1.86193668692746,0.931522581041486,205.745647533272,1.00584982839306,15.5072484375,64.9284891062944,0.0476682403604506,1.86193668692746,0.0361524280861476,3.68772094576877,0.930414105885974,2.79345926796895
194,1533,72,1,2.20491762836169,0.826910663476587,213.792446160416,-2.26783725965353,15.5072484375,68.7055431509581,0.0376954290167238,2.20491762836169,0.584172727947579,3.8256625287758,1.3780069648851,3.03182829183828
195,1541,80,1,2.50648106049548,0.791288172086454,195.649748083188,-3.35906631762784,15.5072484375,75.5324910340509,-0.100322231137207,2.50648106049548,0.955556243206031,4.05740587778493,1.71519288840903,3.29776923258193
196,1549,88,1,1.70390321139782,0.976232684828175,168.777217542165,-3.35906626906248,15.5072484375,68.6760522304203,0.0622328019747349,1.70390321139782,-0.209512850865403,3.61731927366104,0.727670526569645,2.680135896226
197,1557,96,1,2.2017656271957,0.631789959874764,141.904687389666,-3.35906633073256,15.5072484375,121.457598687998,0.10084686418951,2.2017656271957,0.963457305841162,3.44007394855024,1.56997566732094,2.83355558707046
198,1565,104,1,3.00854054071178,0.68680151827098,115.032156743805,-2.07885134125544,15.5072484375,90.959676746559,-0.0329916232692387,3.00854054071178,1.66240956490066,4.3546715165229,2.3217390224408,3.69534205898276
199,1573,112,1,2.74460755455787,0.504058348507134,98.4013460137616,-1.89596345977859,15.5072484375,78.0321695509543,0.0335472443033488,2.74460755455787,1.75665319148389,3.73256191763185,2.24054920605074,3.248665903065
200,1581,120,1,3.01298550898466,0.598240956812942,83.2336383355328,-1.89596346948089,15.5072484375,111.405137984144,0.0481805707261425,3.01298550898466,1.84043323363129,4.18553778433803,2.41474455217172,3.6112264657976
201,1589,128,1,3.3984300747938,0.679790157833263,68.0659305796857,-1.7783931636438,15.5072484375,81.8794663343297,-0.053002288709755,3.3984300747938,2.0660413654406,4.730818784147,2.71863991696054,4.07822023262706
202,1597,136,1,2.97441176511576,0.654478511425346,53.8387852705353,-0.955400946899829,15.5072484375,141.386205728394,-0.0517213204425363,2.97441176511576,1.69163388272208,4.25718964750944,2.31993325369041,3.62889027654111
203,1605,144,1,2.56064120157547,0.646984736842033,46.1955776953367,-0.955400957241657,15.5072484375,153.15110876867,-0.00742328380640251,2.56064120157547,1.29255111736509,3.82873128578585,1.91365646473344,3.2076259384175
204,1613,152,1,2.50125493112425,0.579960588400824,38.5523700374034,-0.955400940908334,15.5072484375,138.187740882884,0.006573812303885,2.50125493112425,1.36453217785864,3.63797768438987,1.92129434272343,3.08121551952507
205,1621,160,1,2.55384542955533,0.479453039540204,30.9091625101368,-0.800026016560277,15.5072484375,136.500451497945,-0.011963511730305,2.55384542955533,1.61411747205653,3.49357338705413,2.07439239001513,3.03329846909553
206,1629,168,1,2.45813733571289,0.656179043174771,24.5089543776546,-0.333901198381142,15.5072484375,89.0032602396349,-0.0118358501765838,2.45813733571289,1.17202641109034,3.74424826033544,1.80195829253812,3.11431637888766
207,1637,176,1,2.36345053430022,0.49797440537108,21.8377447906054,-0.333901200420743,15.5072484375,105.691636703384,0.00782433506306503,2.36345053430022,1.3874206997729,3.33948036882754,1.86547612892914,2.8614249396713
208,1645,184,1,2.42604521480474,0.532012247770928,19.1665351872395,-0.333901200752913,15.5072484375,102.047009589469,0.0161751517822787,2.42604521480474,1.38330120917372,3.46878922043576,1.89403296703381,2.95805746257567
209,1653,192,1,2.55544642906297,0.406700154237814,16.4953255812162,-0.142088486847154,15.5072484375,145.003576233588,-0.0118659224832887,2.55544642906297,1.75831412675685,3.35257873136909,2.14874627482516,2.96214658330078
210,1661,200,1,2.46051904919666,0.347234961866021,15.3586176864389,0.0497242232743198,15.5072484375,137.327287625481,0.0101484740942262,2.46051904919666,1.77993852393926,3.14109957445406,2.11328408733064,2.80775401106268
211,1669,208,1,2.54170684195047,0.387392742611094,15.7564114726335,0.0497242212668072,15.5072484375,130.042188261068,-0.03490933457294,2.54170684195047,1.78241706643273,3.30099661746821,2.15431409933938,2.92909958456156
212,1677,216,1,2.26243216536695,0.38152661040736,16.154205242768,0.0497242250645304,15.5072484375,140.531609536503,-0.0141154360913288,2.26243216536695,1.51464000896852,3.01022432176538,1.88090555495959,2.64395877577431
213,1685,224,1,2.14950867663632,0.399003373479726,16.5519990432842,0.197187135711107,15.5072484375,137.126297111379,0.0363607813104925,2.14950867663632,1.36746206461606,2.93155528865658,1.75050530315659,2.54851205011605
214,1693,232,1,2.44039492712026,0.382046456901498,18.1294961289731,0.285664885101019,15.5072484375,107.93241192837,-0.0293809961100088,2.44039492712026,1.69158387159332,3.1892059826472,2.05834847021876,2.82244138402176
215,1701,240,1,2.20534695824019,0.440756371598509,20.4148152097812,0.285664882332901,15.5072484375,108.269434593171,-0.020533328190375,2.20534695824019,1.34146446990711,3.06922944657327,1.76459058664168,2.6461033298387
216,1709,248,1,2.04108033271719,0.523717662725082,22.7001342684444,0.285664879030874,15.5072484375,103.795336458058,0.0180168210788313,2.04108033271719,1.01459371377603,3.06756695165835,1.51736266999211,2.56479799544227
217,1717,256,1,2.18521490134784,0.600248389702262,24.9854533006914,0.692009255797078,15.5072484375,101.896906013784,-0.0500420614929863,2.18521490134784,1.00872805753141,3.36170174516427,1.58496651164558,2.7854632910501
218,1725,264,1,1.78487840940395,0.709326302843212,30.521527347068,0.827457385636457,15.5072484375,79.3795178959923,0.0518974359927125,1.78487840940395,0.394598855831255,3.17515796297665,1.07555210656074,2.49420471224716
219,1733,272,1,2.20005789734565,0.649824209473306,37.1411864321597,0.827457388287629,15.5072484375,82.9233034733264,-0.00311251975206251,2.20005789734565,0.92640244677797,3.47371334791333,1.55023368787234,2.84988210681896
220,1741,280,1,2.17515773932915,0.565643307348484,43.7608455384607,0.827457380139569,15.5072484375,67.8800891673631,-0.00985509411089748,2.17515773932915,1.06649685692612,3.28381862173218,1.60951443198067,2.74080104667763
221,1749,288,1,2.09631698644197,0.698809614362897,50.3805045795773,1.23465733351601,15.5072484375,67.2134534248304,0.00912173127726745,2.09631698644197,0.726650142290692,3.46598383059325,1.39750737207907,2.79512660080487
222,1757,296,1,2.16929083666011,0.755558675923701,60.2577632477053,1.23465732352601,15.5072484375,60.0952784087967,0.0117182632428951,2.16929083666011,0.688395831849656,3.65018584147056,1.41373216073641,2.92484951258381
223,1765,304,1,2.26303694260327,0.800936225715966,70.1350218359134,1.23465733435212,15.5072484375,41.3915658168491,-0.0347963059103188,2.26303694260327,0.693201940199977,3.83287194500656,1.4621007168873,3.06397316831924
224,1773,312,1,1.98466649532072,0.835563108608617,80.0122805107303,1.20846316020524,15.5072484375,52.6106495521952,0.0287472250047588,1.98466649532072,0.346962802447831,3.62237018819361,1.1491033867121,2.82022960392934
225,1781,320,1,2.21464429535879,0.676413985093387,89.6799857923723,1.0251040359835,15.5072484375,57.4399932433145,0.00306911118296873,2.21464429535879,0.888872884575752,3.54041570614183,1.5382303102654,2.89105828045218
226,1789,328,1,2.23919718482254,0.758685036205323,97.8808180802402,1.02510401771713,15.5072484375,45.0568198129537,0.0270813514895084,2.23919718482254,0.752174513860107,3.72621985578497,1.48051214861722,2.99788222102786
227,1797,336,1,2.37538951056224,0.805565899260383,106.081650221977,1.0251040281645,15.5072484375,32.4912893955331,-0.0385730734556584,2.37538951056224,0.796480348011889,3.95429867311259,1.56982361130186,3.18095540982262
228,1805,344,1,1.99234070599813,1.09850084029067,114.282482447293,0.541658386045874,15.5072484375,37.7008221963654,-0.0284627816195637,1.99234070599813,-0.160720940971583,4.14540235296784,0.89383986570746,3.0908415462888
229,1813,352,1,1.72742247951082,1.1745574987466,118.61574953566,-0.26408436559554,15.5072484375,31.0877753165786,0.0623800825310225,1.72742247951082,-0.574710218032516,4.02955517705416,0.55286498076422,2.90197997825742
230,1821,360,1,2.226463139759,1.13290372596621,116.503074610896,0,15.5072484375,32.6771951596789,0,2.226463139759,0.00597183686522795,4.44695444265277,1.09355941379279,3.35936686572521
